YEAR,GAME_ID,TEAM_NO_A,TEAM_A,SEED_A,SCORE_A,TEAM_NO_B,TEAM_B,SEED_B,SCORE_B,TEAM_A_WIN,PROG_GAMES_A,PROG_W_A,PROG_L_A,PROG_WIN%_A,PROG_F4%_A,PROG_CHAMP%_A,SEED_GAMES_A,SEED_W_A,SEED_L_A,SEED_WIN%_A,SEED_CHAMP%_A,CONF_GAMES_A,CONF_W_A,CONF_L_A,CONF_WIN%_A,CONF_CHAMP%_A,ADJOE_A,PROG_GAMES_B,PROG_W_B,PROG_L_B,PROG_WIN%_B,PROG_F4%_B,PROG_CHAMP%_B,SEED_GAMES_B,SEED_W_B,SEED_L_B,SEED_WIN%_B,SEED_CHAMP%_B,CONF_GAMES_B,CONF_W_B,CONF_L_B,CONF_WIN%_B,CONF_CHAMP%_B,ADJOE_B,DIFF_SEED,DIFF_ADJOE,DIFF_PROG_GAMES,DIFF_PROG_W,DIFF_PROG_L,DIFF_PROG_WIN%,DIFF_PROG_F4%,DIFF_PROG_CHAMP%,DIFF_SEED_GAMES,DIFF_SEED_W,DIFF_SEED_L,DIFF_SEED_WIN%,DIFF_SEED_CHAMP%,DIFF_CONF_GAMES,DIFF_CONF_W,DIFF_CONF_L,DIFF_CONF_WIN%,DIFF_CONF_CHAMP%
2023,163,958,Tennessee,4,65,999,Duke,5,52,1,20.0,11.0,9.0,0.55,0.0,0.0,142.0,86.0,56.0,0.6056338028169014,0.0,160.0,94.0,66.0,0.5875,0.0149253731343283,112.675,44.0,33.0,11.0,0.75,0.2307692307692307,0.1538461538461538,113.0,57.0,56.0,0.504424778761062,0.0,218.0,138.0,80.0,0.6330275229357798,0.0588235294117647,113.242,-1,-0.5670000000000073,-24.0,-22.0,-2.0,-0.19999999999999996,-0.2307692307692307,-0.1538461538461538,29,29,0,0.10120902405583942,-0.0,-58.0,-44.0,-14.0,-0.045527522935779774,-0.0438981562774364
2023,164,982,Kentucky,6,69,985,Kansas St.,3,75,0,41.0,31.0,10.0,0.7560975609756098,0.3636363636363636,0.0909090909090909,95.0,39.0,56.0,0.4105263157894737,0.0,160.0,94.0,66.0,0.5875,0.0149253731343283,117.41,18.0,9.0,9.0,0.5,0.0,0.0,162.0,107.0,55.0,0.6604938271604939,0.0178571428571428,207.0,122.0,85.0,0.5893719806763285,0.034090909090909,112.516,3,4.893999999999991,23.0,22.0,1.0,0.25609756097560976,0.3636363636363636,0.0909090909090909,-67,-68,1,-0.2499675113710202,-0.0178571428571428,-47.0,-28.0,-19.0,-0.001871980676328433,-0.019165535956580698
2023,164,985,Kansas St.,3,75,982,Kentucky,6,69,1,18.0,9.0,9.0,0.5,0.0,0.0,162.0,107.0,55.0,0.6604938271604939,0.0178571428571428,207.0,122.0,85.0,0.5893719806763285,0.034090909090909,112.516,41.0,31.0,10.0,0.7560975609756098,0.3636363636363636,0.0909090909090909,95.0,39.0,56.0,0.4105263157894737,0.0,160.0,94.0,66.0,0.5875,0.0149253731343283,117.41,-3,-4.893999999999991,-23.0,-22.0,-1.0,-0.25609756097560976,-0.3636363636363636,-0.0909090909090909,67,68,-1,0.2499675113710202,0.0178571428571428,47.0,28.0,19.0,0.001871980676328433,0.019165535956580698
2023,165,976,Michigan St.,7,69,980,Marquette,2,60,1,42.0,29.0,13.0,0.6904761904761905,0.3076923076923077,0.0,107.0,52.0,55.0,0.4859813084112149,0.0178571428571428,220.0,130.0,90.0,0.5909090909090909,0.0,113.4,18.0,9.0,9.0,0.5,0.0,0.0,179.0,124.0,55.0,0.6927374301675978,0.0178571428571428,204.0,118.0,86.0,0.5784313725490197,0.0444444444444444,119.308,5,-5.908000000000001,24.0,20.0,4.0,0.19047619047619047,0.3076923076923077,0.0,-72,-72,0,-0.20675612175638292,0.0,16.0,12.0,4.0,0.012477718360071277,-0.0444444444444444
2023,165,980,Marquette,2,60,976,Michigan St.,7,69,0,18.0,9.0,9.0,0.5,0.0,0.0,179.0,124.0,55.0,0.6927374301675978,0.0178571428571428,204.0,118.0,86.0,0.5784313725490197,0.0444444444444444,119.308,42.0,29.0,13.0,0.6904761904761905,0.3076923076923077,0.0,107.0,52.0,55.0,0.4859813084112149,0.0178571428571428,220.0,130.0,90.0,0.5909090909090909,0.0,113.4,-5,5.908000000000001,-24.0,-20.0,-4.0,-0.19047619047619047,-0.3076923076923077,-0.0,72,72,0,0.20675612175638292,-0.0,-16.0,-12.0,-4.0,-0.012477718360071277,0.0444444444444444
2023,166,993,Houston,1,81,1007,Auburn,9,64,1,15.0,10.0,5.0,0.6666666666666666,0.2,0.0,231.0,186.0,45.0,0.8051948051948052,0.1964285714285714,44.0,25.0,19.0,0.5681818181818182,0.05,118.387,9.0,6.0,3.0,0.6666666666666666,0.3333333333333333,0.0,90.0,34.0,56.0,0.3777777777777777,0.0,160.0,94.0,66.0,0.5875,0.0149253731343283,112.689,-8,5.6980000000000075,6.0,4.0,2.0,0.0,-0.1333333333333333,0.0,141,152,-11,0.42741702741702753,0.1964285714285714,-116.0,-69.0,-47.0,-0.01931818181818179,0.0350746268656717
2023,166,1007,Auburn,9,64,993,Houston,1,81,0,9.0,6.0,3.0,0.6666666666666666,0.3333333333333333,0.0,90.0,34.0,56.0,0.3777777777777777,0.0,160.0,94.0,66.0,0.5875,0.0149253731343283,112.689,15.0,10.0,5.0,0.6666666666666666,0.2,0.0,231.0,186.0,45.0,0.8051948051948052,0.1964285714285714,44.0,25.0,19.0,0.5681818181818182,0.05,118.387,8,-5.6980000000000075,-6.0,-4.0,-2.0,-0.0,0.1333333333333333,-0.0,-141,-152,11,-0.42741702741702753,-0.1964285714285714,116.0,69.0,47.0,0.01931818181818179,-0.0350746268656717
2023,167,977,Miami FL,5,85,990,Indiana,4,69,1,14.0,8.0,6.0,0.5714285714285714,0.0,0.0,113.0,57.0,56.0,0.504424778761062,0.0,218.0,138.0,80.0,0.6330275229357798,0.0588235294117647,118.233,12.0,6.0,6.0,0.5,0.0,0.0,142.0,86.0,56.0,0.6056338028169014,0.0,220.0,130.0,90.0,0.5909090909090909,0.0,114.651,1,3.582000000000008,2.0,2.0,0.0,0.0714285714285714,0.0,0.0,-29,-29,0,-0.10120902405583942,0.0,-2.0,8.0,-10.0,0.04211843202668886,0.0588235294117647
2023,167,990,Indiana,4,69,977,Miami FL,5,85,0,12.0,6.0,6.0,0.5,0.0,0.0,142.0,86.0,56.0,0.6056338028169014,0.0,220.0,130.0,90.0,0.5909090909090909,0.0,114.651,14.0,8.0,6.0,0.5714285714285714,0.0,0.0,113.0,57.0,56.0,0.504424778761062,0.0,218.0,138.0,80.0,0.6330275229357798,0.0588235294117647,118.233,-1,-3.582000000000008,-2.0,-2.0,-0.0,-0.0714285714285714,-0.0,-0.0,29,29,0,0.10120902405583942,-0.0,2.0,-8.0,10.0,-0.04211843202668886,-0.0588235294117647
2023,168,966,Pittsburgh,11,73,944,Xavier,3,84,0,14.0,7.0,7.0,0.5,0.0,0.0,107.0,51.0,56.0,0.4766355140186916,0.0,218.0,138.0,80.0,0.6330275229357798,0.0588235294117647,115.103,25.0,16.0,9.0,0.64,0.0,0.0,162.0,107.0,55.0,0.6604938271604939,0.0178571428571428,204.0,118.0,86.0,0.5784313725490197,0.0444444444444444,119.297,8,-4.194000000000003,-11.0,-9.0,-2.0,-0.14,0.0,0.0,-55,-56,1,-0.1838583131418023,-0.0178571428571428,14.0,20.0,-6.0,0.054596150386760134,0.0143790849673203
2023,168,944,Xavier,3,84,966,Pittsburgh,11,73,1,25.0,16.0,9.0,0.64,0.0,0.0,162.0,107.0,55.0,0.6604938271604939,0.0178571428571428,204.0,118.0,86.0,0.5784313725490197,0.0444444444444444,119.297,14.0,7.0,7.0,0.5,0.0,0.0,107.0,51.0,56.0,0.4766355140186916,0.0,218.0,138.0,80.0,0.6330275229357798,0.0588235294117647,115.103,-8,4.194000000000003,11.0,9.0,2.0,0.14,-0.0,-0.0,55,56,-1,0.1838583131418023,0.0178571428571428,-14.0,-20.0,6.0,-0.054596150386760134,-0.0143790849673203
2023,169,967,Penn St.,10,66,957,Texas ,2,71,0,1.0,0.0,1.0,0.0,0.0,0.0,89.0,34.0,55.0,0.3820224719101123,0.0,220.0,130.0,90.0,0.5909090909090909,0.0,116.826,18.0,7.0,11.0,0.3888888888888889,0.0,0.0,179.0,124.0,55.0,0.6927374301675978,0.0178571428571428,207.0,122.0,85.0,0.5893719806763285,0.034090909090909,116.581,8,0.24499999999999034,-17.0,-7.0,-10.0,-0.3888888888888889,0.0,0.0,-90,-90,0,-0.3107149582574855,-0.0178571428571428,13.0,8.0,5.0,0.0015371102327624842,-0.034090909090909
2023,169,957,Texas ,2,71,967,Penn St.,10,66,1,18.0,7.0,11.0,0.3888888888888889,0.0,0.0,179.0,124.0,55.0,0.6927374301675978,0.0178571428571428,207.0,122.0,85.0,0.5893719806763285,0.034090909090909,116.581,1.0,0.0,1.0,0.0,0.0,0.0,89.0,34.0,55.0,0.3820224719101123,0.0,220.0,130.0,90.0,0.5909090909090909,0.0,116.826,-8,-0.24499999999999034,17.0,7.0,10.0,0.3888888888888889,-0.0,-0.0,90,90,0,0.3107149582574855,0.0178571428571428,-13.0,-8.0,-5.0,-0.0015371102327624842,0.034090909090909
2023,170,986,Kansas,1,71,1008,Arkansas,8,72,0,51.0,39.0,12.0,0.7647058823529411,0.2857142857142857,0.1428571428571428,231.0,186.0,45.0,0.8051948051948052,0.1964285714285714,207.0,122.0,85.0,0.5893719806763285,0.034090909090909,114.61,15.0,9.0,6.0,0.6,0.0,0.0,101.0,45.0,56.0,0.4455445544554455,0.0,160.0,94.0,66.0,0.5875,0.0149253731343283,112.596,-7,2.013999999999996,36.0,30.0,6.0,0.16470588235294115,0.2857142857142857,0.1428571428571428,130,141,-11,0.35965025073935974,0.1964285714285714,47.0,28.0,19.0,0.001871980676328433,0.019165535956580698
2023,170,1008,Arkansas,8,72,986,Kansas,1,71,1,15.0,9.0,6.0,0.6,0.0,0.0,101.0,45.0,56.0,0.4455445544554455,0.0,160.0,94.0,66.0,0.5875,0.0149253731343283,112.596,51.0,39.0,12.0,0.7647058823529411,0.2857142857142857,0.1428571428571428,231.0,186.0,45.0,0.8051948051948052,0.1964285714285714,207.0,122.0,85.0,0.5893719806763285,0.034090909090909,114.61,7,-2.013999999999996,-36.0,-30.0,-6.0,-0.16470588235294115,-0.2857142857142857,-0.1428571428571428,-130,-141,11,-0.35965025073935974,-0.1964285714285714,-47.0,-28.0,-19.0,-0.001871980676328433,-0.019165535956580698
2023,171,962,Saint Mary's,5,55,1002,Connecticut,4,70,0,11.0,4.0,7.0,0.3636363636363636,0.0,0.0,113.0,57.0,56.0,0.504424778761062,0.0,60.0,34.0,26.0,0.5666666666666667,0.0,113.47,23.0,17.0,6.0,0.7391304347826086,0.375,0.25,142.0,86.0,56.0,0.6056338028169014,0.0,204.0,118.0,86.0,0.5784313725490197,0.0444444444444444,119.437,1,-5.966999999999999,-12.0,-13.0,1.0,-0.37549407114624506,-0.375,-0.25,-29,-29,0,-0.10120902405583942,0.0,-144.0,-84.0,-60.0,-0.01176470588235301,-0.0444444444444444
2023,171,1002,Connecticut,4,70,962,Saint Mary's,5,55,1,23.0,17.0,6.0,0.7391304347826086,0.375,0.25,142.0,86.0,56.0,0.6056338028169014,0.0,204.0,118.0,86.0,0.5784313725490197,0.0444444444444444,119.437,11.0,4.0,7.0,0.3636363636363636,0.0,0.0,113.0,57.0,56.0,0.504424778761062,0.0,60.0,34.0,26.0,0.5666666666666667,0.0,113.47,-1,5.966999999999999,12.0,13.0,-1.0,0.37549407114624506,0.375,0.25,29,29,0,0.10120902405583942,-0.0,144.0,84.0,60.0,0.01176470588235301,0.0444444444444444
2023,172,959,TCU,6,81,995,Gonzaga,3,84,0,3.0,1.0,2.0,0.3333333333333333,0.0,0.0,95.0,39.0,56.0,0.4105263157894737,0.0,207.0,122.0,85.0,0.5893719806763285,0.034090909090909,112.366,43.0,29.0,14.0,0.6744186046511628,0.1428571428571428,0.0,162.0,107.0,55.0,0.6604938271604939,0.0178571428571428,60.0,34.0,26.0,0.5666666666666667,0.0,124.004,3,-11.638000000000005,-40.0,-28.0,-12.0,-0.34108527131782945,-0.1428571428571428,0.0,-67,-68,1,-0.2499675113710202,-0.0178571428571428,147.0,88.0,59.0,0.022705314009661803,0.034090909090909
2023,172,995,Gonzaga,3,84,959,TCU,6,81,1,43.0,29.0,14.0,0.6744186046511628,0.1428571428571428,0.0,162.0,107.0,55.0,0.6604938271604939,0.0178571428571428,60.0,34.0,26.0,0.5666666666666667,0.0,124.004,3.0,1.0,2.0,0.3333333333333333,0.0,0.0,95.0,39.0,56.0,0.4105263157894737,0.0,207.0,122.0,85.0,0.5893719806763285,0.034090909090909,112.366,-3,11.638000000000005,40.0,28.0,12.0,0.34108527131782945,0.1428571428571428,-0.0,67,68,-1,0.2499675113710202,0.0178571428571428,-147.0,-88.0,-59.0,-0.022705314009661803,-0.034090909090909
2023,173,969,Northwestern,7,63,952,UCLA,2,68,0,2.0,1.0,1.0,0.5,0.0,0.0,107.0,52.0,55.0,0.4859813084112149,0.0178571428571428,220.0,130.0,90.0,0.5909090909090909,0.0,108.511,27.0,18.0,9.0,0.6666666666666666,0.2222222222222222,0.0,179.0,124.0,55.0,0.6927374301675978,0.0178571428571428,132.0,76.0,56.0,0.5757575757575758,0.0,114.875,5,-6.364000000000004,-25.0,-17.0,-8.0,-0.16666666666666663,-0.2222222222222222,0.0,-72,-72,0,-0.20675612175638292,0.0,88.0,54.0,34.0,0.015151515151515138,0.0
2023,173,952,UCLA,2,68,969,Northwestern,7,63,1,27.0,18.0,9.0,0.6666666666666666,0.2222222222222222,0.0,179.0,124.0,55.0,0.6927374301675978,0.0178571428571428,132.0,76.0,56.0,0.5757575757575758,0.0,114.875,2.0,1.0,1.0,0.5,0.0,0.0,107.0,52.0,55.0,0.4859813084112149,0.0178571428571428,220.0,130.0,90.0,0.5909090909090909,0.0,108.511,-5,6.364000000000004,25.0,17.0,8.0,0.16666666666666663,0.2222222222222222,-0.0,72,72,0,0.20675612175638292,-0.0,-88.0,-54.0,-34.0,-0.015151515151515138,-0.0
2023,174,1011,Alabama,1,64,961,San Diego St.,5,71,0,7.0,3.0,4.0,0.4285714285714285,0.0,0.0,231.0,186.0,45.0,0.8051948051948052,0.1964285714285714,160.0,94.0,66.0,0.5875,0.0149253731343283,116.097,15.0,6.0,9.0,0.4,0.0,0.0,113.0,57.0,56.0,0.504424778761062,0.0,49.0,15.0,34.0,0.3061224489795918,0.0,111.929,-4,4.167999999999992,-8.0,-3.0,-5.0,0.02857142857142847,0.0,0.0,118,129,-11,0.3007700264337433,0.1964285714285714,111.0,79.0,32.0,0.28137755102040823,0.0149253731343283
2023,174,961,San Diego St.,5,71,1011,Alabama,1,64,1,15.0,6.0,9.0,0.4,0.0,0.0,113.0,57.0,56.0,0.504424778761062,0.0,49.0,15.0,34.0,0.3061224489795918,0.0,111.929,7.0,3.0,4.0,0.4285714285714285,0.0,0.0,231.0,186.0,45.0,0.8051948051948052,0.1964285714285714,160.0,94.0,66.0,0.5875,0.0149253731343283,116.097,4,-4.167999999999992,8.0,3.0,5.0,-0.02857142857142847,-0.0,-0.0,-118,-129,11,-0.3007700264337433,-0.1964285714285714,-111.0,-79.0,-32.0,-0.28137755102040823,-0.0149253731343283
2023,175,1001,Creighton,6,86,965,Princeton,15,75,1,13.0,6.0,7.0,0.4615384615384615,0.0,0.0,95.0,39.0,56.0,0.4105263157894737,0.0,204.0,118.0,86.0,0.5784313725490197,0.0444444444444444,114.621,2.0,0.0,2.0,0.0,0.0,0.0,66.0,10.0,56.0,0.1515151515151515,0.0,18.0,5.0,13.0,0.2777777777777778,0.0,109.093,-9,5.527999999999992,11.0,6.0,5.0,0.4615384615384615,0.0,0.0,29,29,0,0.2590111642743222,0.0,186.0,113.0,73.0,0.30065359477124187,0.0444444444444444
2023,175,965,Princeton,15,75,1001,Creighton,6,86,0,2.0,0.0,2.0,0.0,0.0,0.0,66.0,10.0,56.0,0.1515151515151515,0.0,18.0,5.0,13.0,0.2777777777777778,0.0,109.093,13.0,6.0,7.0,0.4615384615384615,0.0,0.0,95.0,39.0,56.0,0.4105263157894737,0.0,204.0,118.0,86.0,0.5784313725490197,0.0444444444444444,114.621,9,-5.527999999999992,-11.0,-6.0,-5.0,-0.4615384615384615,-0.0,-0.0,-29,-29,0,-0.2590111642743222,-0.0,-186.0,-113.0,-73.0,-0.30065359477124187,-0.0444444444444444
2023,176,997,Florida Atlantic,9,62,958,Tennessee,4,55,1,0.0,0.0,0.0,,,,90.0,34.0,56.0,0.3777777777777777,0.0,29.0,13.0,16.0,0.4482758620689655,0.0,114.275,20.0,11.0,9.0,0.55,0.0,0.0,142.0,86.0,56.0,0.6056338028169014,0.0,160.0,94.0,66.0,0.5875,0.0149253731343283,112.675,5,1.6000000000000085,-20.0,-11.0,-9.0,,,,-52,-52,0,-0.22785602503912367,0.0,-131.0,-81.0,-50.0,-0.1392241379310345,-0.0149253731343283
2023,176,958,Tennessee,4,55,997,Florida Atlantic,9,62,0,20.0,11.0,9.0,0.55,0.0,0.0,142.0,86.0,56.0,0.6056338028169014,0.0,160.0,94.0,66.0,0.5875,0.0149253731343283,112.675,0.0,0.0,0.0,,,,90.0,34.0,56.0,0.3777777777777777,0.0,29.0,13.0,16.0,0.4482758620689655,0.0,114.275,-5,-1.6000000000000085,20.0,11.0,9.0,,,,52,52,0,0.22785602503912367,-0.0,131.0,81.0,50.0,0.1392241379310345,0.0149253731343283
2023,177,985,Kansas St.,3,98,976,Michigan St.,7,93,1,18.0,9.0,9.0,0.5,0.0,0.0,162.0,107.0,55.0,0.6604938271604939,0.0178571428571428,207.0,122.0,85.0,0.5893719806763285,0.034090909090909,112.516,42.0,29.0,13.0,0.6904761904761905,0.3076923076923077,0.0,107.0,52.0,55.0,0.4859813084112149,0.0178571428571428,220.0,130.0,90.0,0.5909090909090909,0.0,113.4,-4,-0.8840000000000003,-24.0,-20.0,-4.0,-0.19047619047619047,-0.3076923076923077,0.0,55,55,0,0.17451251874927898,0.0,-13.0,-8.0,-5.0,-0.0015371102327624842,0.034090909090909
2023,177,976,Michigan St.,7,93,985,Kansas St.,3,98,0,42.0,29.0,13.0,0.6904761904761905,0.3076923076923077,0.0,107.0,52.0,55.0,0.4859813084112149,0.0178571428571428,220.0,130.0,90.0,0.5909090909090909,0.0,113.4,18.0,9.0,9.0,0.5,0.0,0.0,162.0,107.0,55.0,0.6604938271604939,0.0178571428571428,207.0,122.0,85.0,0.5893719806763285,0.034090909090909,112.516,4,0.8840000000000003,24.0,20.0,4.0,0.19047619047619047,0.3076923076923077,-0.0,-55,-55,0,-0.17451251874927898,-0.0,13.0,8.0,5.0,0.0015371102327624842,-0.034090909090909
2023,178,993,Houston,1,75,977,Miami FL,5,89,0,15.0,10.0,5.0,0.6666666666666666,0.2,0.0,231.0,186.0,45.0,0.8051948051948052,0.1964285714285714,44.0,25.0,19.0,0.5681818181818182,0.05,118.387,14.0,8.0,6.0,0.5714285714285714,0.0,0.0,113.0,57.0,56.0,0.504424778761062,0.0,218.0,138.0,80.0,0.6330275229357798,0.0588235294117647,118.233,-4,0.15399999999999636,1.0,2.0,-1.0,0.09523809523809523,0.2,0.0,118,129,-11,0.3007700264337433,0.1964285714285714,-174.0,-113.0,-61.0,-0.06484570475396156,-0.008823529411764695
2023,178,977,Miami FL,5,89,993,Houston,1,75,1,14.0,8.0,6.0,0.5714285714285714,0.0,0.0,113.0,57.0,56.0,0.504424778761062,0.0,218.0,138.0,80.0,0.6330275229357798,0.0588235294117647,118.233,15.0,10.0,5.0,0.6666666666666666,0.2,0.0,231.0,186.0,45.0,0.8051948051948052,0.1964285714285714,44.0,25.0,19.0,0.5681818181818182,0.05,118.387,4,-0.15399999999999636,-1.0,-2.0,1.0,-0.09523809523809523,-0.2,-0.0,-118,-129,11,-0.3007700264337433,-0.1964285714285714,174.0,113.0,61.0,0.06484570475396156,0.008823529411764695
2023,179,944,Xavier,3,71,957,Texas ,2,83,0,25.0,16.0,9.0,0.64,0.0,0.0,162.0,107.0,55.0,0.6604938271604939,0.0178571428571428,204.0,118.0,86.0,0.5784313725490197,0.0444444444444444,119.297,18.0,7.0,11.0,0.3888888888888889,0.0,0.0,179.0,124.0,55.0,0.6927374301675978,0.0178571428571428,207.0,122.0,85.0,0.5893719806763285,0.034090909090909,116.581,1,2.715999999999994,7.0,9.0,-2.0,0.2511111111111111,0.0,0.0,-17,-17,0,-0.03224360300710394,0.0,-3.0,-4.0,1.0,-0.010940608127308793,0.0103535353535354
2023,179,957,Texas ,2,83,944,Xavier,3,71,1,18.0,7.0,11.0,0.3888888888888889,0.0,0.0,179.0,124.0,55.0,0.6927374301675978,0.0178571428571428,207.0,122.0,85.0,0.5893719806763285,0.034090909090909,116.581,25.0,16.0,9.0,0.64,0.0,0.0,162.0,107.0,55.0,0.6604938271604939,0.0178571428571428,204.0,118.0,86.0,0.5784313725490197,0.0444444444444444,119.297,-1,-2.715999999999994,-7.0,-9.0,2.0,-0.2511111111111111,-0.0,-0.0,17,17,0,0.03224360300710394,-0.0,3.0,4.0,-1.0,0.010940608127308793,-0.0103535353535354
2023,180,1008,Arkansas,8,65,1002,Connecticut,4,88,0,15.0,9.0,6.0,0.6,0.0,0.0,101.0,45.0,56.0,0.4455445544554455,0.0,160.0,94.0,66.0,0.5875,0.0149253731343283,112.596,23.0,17.0,6.0,0.7391304347826086,0.375,0.25,142.0,86.0,56.0,0.6056338028169014,0.0,204.0,118.0,86.0,0.5784313725490197,0.0444444444444444,119.437,4,-6.840999999999994,-8.0,-8.0,0.0,-0.13913043478260867,-0.375,-0.25,-41,-41,0,-0.16008924836145588,0.0,-44.0,-24.0,-20.0,0.00906862745098036,-0.029519071310116097
2023,180,1002,Connecticut,4,88,1008,Arkansas,8,65,1,23.0,17.0,6.0,0.7391304347826086,0.375,0.25,142.0,86.0,56.0,0.6056338028169014,0.0,204.0,118.0,86.0,0.5784313725490197,0.0444444444444444,119.437,15.0,9.0,6.0,0.6,0.0,0.0,101.0,45.0,56.0,0.4455445544554455,0.0,160.0,94.0,66.0,0.5875,0.0149253731343283,112.596,-4,6.840999999999994,8.0,8.0,-0.0,0.13913043478260867,0.375,0.25,41,41,0,0.16008924836145588,-0.0,44.0,24.0,20.0,-0.00906862745098036,0.029519071310116097
2023,181,995,Gonzaga,3,79,952,UCLA,2,76,1,43.0,29.0,14.0,0.6744186046511628,0.1428571428571428,0.0,162.0,107.0,55.0,0.6604938271604939,0.0178571428571428,60.0,34.0,26.0,0.5666666666666667,0.0,124.004,27.0,18.0,9.0,0.6666666666666666,0.2222222222222222,0.0,179.0,124.0,55.0,0.6927374301675978,0.0178571428571428,132.0,76.0,56.0,0.5757575757575758,0.0,114.875,1,9.129000000000005,16.0,11.0,5.0,0.007751937984496138,-0.07936507936507942,0.0,-17,-17,0,-0.03224360300710394,0.0,-72.0,-42.0,-30.0,-0.00909090909090915,0.0
2023,181,952,UCLA,2,76,995,Gonzaga,3,79,0,27.0,18.0,9.0,0.6666666666666666,0.2222222222222222,0.0,179.0,124.0,55.0,0.6927374301675978,0.0178571428571428,132.0,76.0,56.0,0.5757575757575758,0.0,114.875,43.0,29.0,14.0,0.6744186046511628,0.1428571428571428,0.0,162.0,107.0,55.0,0.6604938271604939,0.0178571428571428,60.0,34.0,26.0,0.5666666666666667,0.0,124.004,-1,-9.129000000000005,-16.0,-11.0,-5.0,-0.007751937984496138,0.07936507936507942,-0.0,17,17,0,0.03224360300710394,-0.0,72.0,42.0,30.0,0.00909090909090915,-0.0
2023,182,961,San Diego St.,5,57,1001,Creighton,6,56,1,15.0,6.0,9.0,0.4,0.0,0.0,113.0,57.0,56.0,0.504424778761062,0.0,49.0,15.0,34.0,0.3061224489795918,0.0,111.929,13.0,6.0,7.0,0.4615384615384615,0.0,0.0,95.0,39.0,56.0,0.4105263157894737,0.0,204.0,118.0,86.0,0.5784313725490197,0.0444444444444444,114.621,-1,-2.691999999999993,2.0,0.0,2.0,-0.061538461538461486,0.0,0.0,18,18,0,0.09389846297158827,0.0,-155.0,-103.0,-52.0,-0.2723089235694279,-0.0444444444444444
2023,182,1001,Creighton,6,56,961,San Diego St.,5,57,0,13.0,6.0,7.0,0.4615384615384615,0.0,0.0,95.0,39.0,56.0,0.4105263157894737,0.0,204.0,118.0,86.0,0.5784313725490197,0.0444444444444444,114.621,15.0,6.0,9.0,0.4,0.0,0.0,113.0,57.0,56.0,0.504424778761062,0.0,49.0,15.0,34.0,0.3061224489795918,0.0,111.929,1,2.691999999999993,-2.0,-0.0,-2.0,0.061538461538461486,-0.0,-0.0,-18,-18,0,-0.09389846297158827,-0.0,155.0,103.0,52.0,0.2723089235694279,0.0444444444444444
2023,183,997,Florida Atlantic,9,79,985,Kansas St.,3,76,1,0.0,0.0,0.0,,,,90.0,34.0,56.0,0.3777777777777777,0.0,29.0,13.0,16.0,0.4482758620689655,0.0,114.275,18.0,9.0,9.0,0.5,0.0,0.0,162.0,107.0,55.0,0.6604938271604939,0.0178571428571428,207.0,122.0,85.0,0.5893719806763285,0.034090909090909,112.516,6,1.7590000000000003,-18.0,-9.0,-9.0,,,,-72,-73,1,-0.28271604938271616,-0.0178571428571428,-178.0,-109.0,-69.0,-0.14109611860736293,-0.034090909090909
2023,183,985,Kansas St.,3,76,997,Florida Atlantic,9,79,0,18.0,9.0,9.0,0.5,0.0,0.0,162.0,107.0,55.0,0.6604938271604939,0.0178571428571428,207.0,122.0,85.0,0.5893719806763285,0.034090909090909,112.516,0.0,0.0,0.0,,,,90.0,34.0,56.0,0.3777777777777777,0.0,29.0,13.0,16.0,0.4482758620689655,0.0,114.275,-6,-1.7590000000000003,18.0,9.0,9.0,,,,72,73,-1,0.28271604938271616,0.0178571428571428,178.0,109.0,69.0,0.14109611860736293,0.034090909090909
2023,184,977,Miami FL,5,88,957,Texas ,2,81,1,14.0,8.0,6.0,0.5714285714285714,0.0,0.0,113.0,57.0,56.0,0.504424778761062,0.0,218.0,138.0,80.0,0.6330275229357798,0.0588235294117647,118.233,18.0,7.0,11.0,0.3888888888888889,0.0,0.0,179.0,124.0,55.0,0.6927374301675978,0.0178571428571428,207.0,122.0,85.0,0.5893719806763285,0.034090909090909,116.581,3,1.652000000000001,-4.0,1.0,-5.0,0.1825396825396825,0.0,0.0,-66,-67,1,-0.18831265140653586,-0.0178571428571428,11.0,16.0,-5.0,0.04365554225945134,0.0247326203208557
2023,184,957,Texas ,2,81,977,Miami FL,5,88,0,18.0,7.0,11.0,0.3888888888888889,0.0,0.0,179.0,124.0,55.0,0.6927374301675978,0.0178571428571428,207.0,122.0,85.0,0.5893719806763285,0.034090909090909,116.581,14.0,8.0,6.0,0.5714285714285714,0.0,0.0,113.0,57.0,56.0,0.504424778761062,0.0,218.0,138.0,80.0,0.6330275229357798,0.0588235294117647,118.233,-3,-1.652000000000001,4.0,-1.0,5.0,-0.1825396825396825,-0.0,-0.0,66,67,-1,0.18831265140653586,0.0178571428571428,-11.0,-16.0,5.0,-0.04365554225945134,-0.0247326203208557
